Seconds,Load Cell,206 Ch1,206 Ch2,207 Ch1,207 Ch2,Actuator Enc,Mirror Enc
121.86000000000058,170.98660278320312,-5599789,-7733471,3481529,330777,134.49949,89.24754
122.01600000000326,166.03250122070312,-5567319,-7718072,3570659,391273,134.49951000000001,89.24757000000001
122.17200000000594,160.3638916015625,-5540245,-7674772,3664629,493291,134.499515,89.24757500000001
122.31299999999464,155.197998046875,-5493366,-7652006,3733555,559963,134.499515,89.247585
122.46899999999732,150.52468872070312,-5469906,-7615957,3819626,651923,134.499535,89.2476
122.625,145.49490356445312,-5449371,-7620955,3886534,753099,134.49955,89.24762500000001
122.78100000000268,139.86465454101562,-5432073,-7623376,3986217,836874,134.49955,89.247645
122.93799999999464,135.02682495117188,-5407563,-7599328,4077980,936463,134.49956500000002,89.24766000000001
123.09399999999732,129.7135009765625,-5381354,-7579273,4167005,1027182,134.49955500000002,89.24768
123.25,124.09658813476562,-5369165,-7553456,4220811,1077233,134.49958500000002,89.247685
123.40600000000268,119.60797119140625,-5341413,-7483533,4306257,1116523,134.49960000000002,89.24769500000001
123.56299999999464,114.738525390625,-5309406,-7463583,4407474,1169470,134.49961000000002,89.24770500000001
123.71899999999732,109.54580688476562,-5289167,-7426100,4469869,1262081,134.49961000000002,89.24774000000001
123.875,104.364990234375,-5262612,-7459426,4547491,1347053,134.49961000000002,89.247735
124.03100000000268,99.41732788085938,-5238774,-7419430,4656794,1464349,134.499625,89.24776000000001
124.18799999999464,94.667236328125,-5202996,-7445726,4724694,1534766,134.49964,89.24778
124.34399999999732,89.87655639648438,-5184356,-7436886,4804143,1612693,134.49964500000002,89.24778
124.5,84.29803466796875,-5159882,-7427088,4895659,1719105,134.49965,89.24780000000001
124.65600000000268,80.2969970703125,-5157993,-7429462,4959162,1793634,134.49966,89.24781
124.79700000000594,75.56094360351562,-5118329,-7413435,5043907,1862946,134.49968,89.24783000000001
124.95299999999406,70.52154541015625,-5097284,-7381408,5107395,1941644,134.49968,89.24784000000001
125.11000000000058,66.08030700683594,-5107184,-7460991,5185640,2057362,134.499695,89.24785000000001
125.26600000000326,61.673583984375,-5099307,-7398461,5251505,2130569,134.49971000000002,89.24786
125.42200000000594,57.86048889160156,-5082253,-7367664,5325071,2217794,134.499705,89.24789000000001
125.56299999999464,53.42399597167969,-5076817,-7328815,5417734,2334004,134.49971000000002,89.247905
125.71899999999732,48.1357421875,-5059321,-7297040,5492321,2414437,134.49974,89.247905
125.875,44.9814453125,-5050398,-7277971,5555922,2465440,134.49973500000002,89.24793000000001
126.03100000000268,39.62615966796875,-5035777,-7276158,5611646,2547637,134.49975500000002,89.24793000000001
126.18799999999464,36.013336181640625,-5040013,-7282425,5682504,2607625,134.49976,89.247945
126.34399999999732,31.803695678710938,-5050080,-7285133,5758961,2677446,134.49976,89.247955
126.5,27.802597045898438,-5042874,-7259529,5813583,2770368,134.49977,89.24796500000001
126.64100000000326,24.490203857421875,-5044588,-7300722,5863179,2808997,134.499785,89.24797500000001
126.79700000000594,20.243881225585938,-5044161,-7261136,5933096,2872483,134.49978000000002,89.248005
126.95299999999406,17.1033935546875,-5047558,-7205913,6001932,2941004,134.499785,89.248005
127.11000000000058,14.13916015625,-5045079,-7169241,6050750,3036038,134.49980000000002,89.24801000000001
127.26600000000326,9.876876831054688,-5022401,-7176062,6095960,3105203,134.499805,89.24802500000001
127.42200000000594,6.1065673828125,-5012383,-7167512,6165521,3190385,134.49982500000002,89.24803000000001
127.59399999999732,2.3219757080078125,-4991675,-7142785,6226780,3256084,134.49982500000002,89.24804
127.75,-0.888275146484375,-4977418,-7106971,6266480,3314180,134.499815,89.24805500000001
127.90600000000268,-3.5108795166015625,-4963957,-7084403,6309342,3340987,134.49983,89.24806500000001
128.06299999999464,-6.69427490234375,-4954054,-7093722,6426557,3451447,134.49985,89.24808
128.21899999999732,-16.810302734375,-4967080,-7034208,6681468,3744847,134.499865,89.24812000000001
128.375,-31.57122802734375,-4963754,-7030717,6690848,3767236,134.49988000000002,89.24815500000001
128.53100000000268,-31.8731689453125,-4975603,-7026851,6691196,3769139,134.499885,89.24814500000001
128.68799999999464,-31.881423950195312,-4993037,-7013357,6704549,3769477,134.499885,89.24814
128.82799999999406,-31.627365112304688,-5005568,-7008236,6708843,3758910,134.499895,89.24815500000001
128.98500000000058,-31.75299072265625,-4996339,-7005047,6711086,3730138,134.499885,89.24814500000001
129.14100000000326,-32.36271667480469,-4999535,-6979852,6740480,3792603,134.499885,89.24816000000001
129.29700000000594,-33.27677917480469,-4995270,-6915478,6763987,3808209,134.49989000000002,89.24815500000001
129.45299999999406,-33.99427795410156,-5001319,-6881322,6781880,3818667,134.499885,89.24817
129.61000000000058,-35.771392822265625,-5000649,-6922687,6795207,3857490,134.499895,89.24816000000001
129.76600000000326,-37.863922119140625,-5025370,-6908058,6842927,3947984,134.49989000000002,89.24816500000001
129.92200000000594,-39.880340576171875,-5039859,-6896963,6882560,4026454,134.49991500000002,89.248185
130.07799999999406,-42.19303894042969,-5057046,-6923814,6949555,4124978,134.49992,89.24819000000001
130.23500000000058,-46.10295104980469,-5096136,-6953544,7014210,4251123,134.49991500000002,89.24819500000001
130.39100000000326,-49.27388000488281,-5124408,-6954513,7047099,4344358,134.49994,89.24821
130.53100000000268,-54.12315368652344,-5144463,-6833796,7084020,4500112,134.49994500000003,89.24823500000001
130.68799999999464,-58.66032409667969,-5007219,-6604586,6861935,4402097,134.49993,89.24824000000001
130.84399999999732,-63.498260498046875,-3124938,-5078125,5879928,2220650,134.499955,89.248255
131.0,-71.11019134521484,-2157435,-4066388,4486542,1923648,134.49997000000002,89.248275
131.15600000000268,-77.15470886230469,-2172283,-4045052,4664038,2101742,134.499975,89.248305
131.31299999999464,-83.39645385742188,-2303481,-4090089,4928397,2446973,134.5,89.24833000000001
131.46899999999732,-92.527587890625,-2479992,-4199199,5104399,2700669,134.50001500000002,89.248355
131.625,-100.07237243652344,-2647561,-4301231,5373527,3097143,134.50002500000002,89.24837000000001
131.76600000000326,-108.1619873046875,-2892442,-4411112,5598759,3475704,134.500045,89.248405
131.92200000000594,-116.22227478027344,-3089167,-4487512,5881348,3735871,134.50007000000002,89.24842500000001
132.07799999999406,-122.94248962402344,-3335146,-4626883,6158196,4142412,134.50008,89.24845
132.23500000000058,-130.29318237304688,-3530350,-4644808,6333545,4480031,134.50008,89.24847500000001
132.39100000000326,-137.97926330566406,-3557867,-4525993,6372577,4645691,134.50009500000002,89.24849
132.54700000000594,-144.62948608398438,-3557805,-4461394,6433090,4787655,134.500125,89.24851500000001
132.70299999999406,-150.40731811523438,-3559360,-4345139,6463325,4899361,134.500125,89.24853
132.86000000000058,-155.89425659179688,-3505685,-4233825,6464412,4922136,134.50013,89.24855000000001
133.01600000000326,-161.826904296875,-3469680,-4095920,6473325,4968131,134.50015000000002,89.24857
133.18799999999464,-167.35853576660156,-3388202,-4037936,6470086,5025572,134.500155,89.24859500000001
133.34399999999732,-172.4705352783203,-3329883,-3958964,6467723,5087210,134.50016000000002,89.24861000000001
133.5,-178.14710998535156,-3251232,-3786307,6464784,5158098,134.50018500000002,89.248625
133.65600000000268,-184.0480194091797,-3175533,-3711411,6462878,5203291,134.50018500000002,89.248665
133.81299999999464,-190.21080017089844,-3111312,-3619904,6449667,5225636,134.5002,89.24868000000001
133.96899999999732,-195.23379516601562,-3007108,-3496915,6426417,5285253,134.500215,89.24868500000001
134.125,-200.56607055664062,-2938301,-3342262,6426947,5344353,134.50023000000002,89.24871
134.28100000000268,-205.92620849609375,-2878198,-3327164,6421586,5405239,134.50024000000002,89.24873500000001
134.43799999999464,-211.2766876220703,-2794012,-3176601,6412589,5435667,134.50023000000002,89.24874500000001
134.57799999999406,-217.14964294433594,-2724552,-3074616,6396325,5491458,134.50024000000002,89.24876
134.73500000000058,-221.5440216064453,-2636307,-2944110,6397410,5546944,134.50027,89.24878500000001
134.89100000000326,-227.47998046875,-2579047,-2850543,6403713,5585343,134.50027500000002,89.248805
135.04700000000594,-232.88192749023438,-2516144,-2781120,6389853,5627730,134.500305,89.24881
135.20299999999406,-238.6866455078125,-2430987,-2707458,6390445,5635763,134.500305,89.24883500000001
135.36000000000058,-243.81649780273438,-2375879,-2654287,6389807,5634114,134.5003,89.248855
135.51600000000326,-248.97036743164062,-2303766,-2536775,6406239,5653645,134.50033000000002,89.24887000000001
135.67200000000594,-254.55360412597656,-2242585,-2392422,6398804,5699668,134.500325,89.248895
135.82799999999406,-258.85302734375,-2177988,-2255307,6403888,5725351,134.50034000000002,89.24892000000001
135.98500000000058,-264.6280517578125,-2060967,-2196630,6396283,5730685,134.50036,89.248935
136.14100000000326,-269.5347595214844,-1987784,-2092498,6398427,5765375,134.50036500000002,89.248945
136.29700000000594,-274.97314453125,-1918404,-2012821,6419871,5783612,134.50036,89.24897000000001
136.43799999999464,-280.75384521484375,-1837233,-1899716,6419205,5786550,134.50038,89.24898
136.61000000000058,-285.94342041015625,-1768336,-1794162,6440602,5828856,134.50041000000002,89.24900000000001
136.75,-291.43902587890625,-1691383,-1701877,6449055,5868279,134.500405,89.249025
136.90600000000268,-297.498046875,-1642436,-1620777,6464100,5917973,134.500405,89.24904000000001
137.06299999999464,-302.527587890625,-1575164,-1500354,6476328,5970979,134.500425,89.249065
137.21899999999732,-307.85107421875,-1522337,-1466350,6499525,6004450,134.50046,89.24908
137.375,-313.021728515625,-1458867,-1356314,6513496,6060311,134.50045,89.24910000000001
137.53100000000268,-318.34881591796875,-1380470,-1253353,6530546,6101395,134.50046,89.249115
137.68799999999464,-323.47918701171875,-1295057,-1167404,6550722,6173186,134.50046500000002,89.24914000000001
137.86000000000058,-328.55279541015625,-1198181,-1105860,6587511,6247494,134.50048,89.249165
138.01600000000326,-333.9713134765625,-1142675,-1050989,6614282,6309319,134.50050000000002,89.24918500000001
138.17200000000594,-339.3177490234375,-1060794,-976330,6646469,6350016,134.500505,89.24918500000001
138.32799999999406,-345.1605224609375,-984984,-886807,6676339,6406924,134.50051000000002,89.24921
138.48500000000058,-350.20751953125,-934934,-797180,6702275,6432344,134.50053,89.24922000000001
138.625,-355.976318359375,-881488,-755080,6732424,6479627,134.50054,89.249255
138.78100000000268,-360.72259521484375,-816675,-676021,6773747,6512060,134.50054500000002,89.24926
138.93799999999464,-365.09552001953125,-767586,-603581,6804153,6535471,134.50056,89.24929
139.09399999999732,-370.64959716796875,-702159,-576779,6829657,6551176,134.50057,89.249305
139.25,-376.4020080566406,-644534,-487806,6862412,6606233,134.50058,89.249345
139.40600000000268,-380.9474182128906,-596414,-360248,6891027,6638623,134.500585,89.24934
139.56299999999464,-386.49920654296875,-549517,-296635,6929967,6695142,134.500595,89.24936500000001
